1914	5	"(43)<regular.RegularExpression: void <init>()>""(43)<regular.RegularExpression: void <init>()>"	11054regular.RegularExpression.<init>()V:42:2:44:3	x	(43)regular.RegularExpression:<init>()regular.RegularExpression.<init>()	847regular.RegularExpression.<init>()V:43	2763regular.RegularExpression.<init>():void:RegularExpression.java:39:1:44:2	91
9036	1	x	x	x	gui.action.REToFSAAction:getExpression()gui.action.REToFSAAction.getExpression()	x	x	8
9037	1	x	x	x	gui.action.REToFSAAction:getEnvironment()gui.action.REToFSAAction.getEnvironment()	x	x	8
9039	1	x	x	x	gui.environment.RegularEnvironment:add(java.awt.Component,java.lang.String,gui.environment.tag.Tag)gui.environment.RegularEnvironment.add(java.awt.Component,java.lang.String,gui.environment.tag.Tag)	x	x	8
6603	5	"(90)<gui.action.RegularAction: regular.RegularExpression getExpression()>""(90)<gui.action.RegularAction: regular.RegularExpression getExpression()>"	11380gui.action.RegularAction.getExpression()Lregular/RegularExpression;:89:2:91:3	2232gui.action.RegularAction.getExpression():89:30:91:2	(90)gui.action.RegularAction:getExpression()gui.action.RegularAction.getExpression()	x	2249gui.action.RegularAction.getExpression():regular.RegularExpression:RegularAction.java:84:1:91:2	79
6694	6	"(187)<gui.environment.Profile: void setColor(java.lang.String)>""(187)<gui.environment.Profile: void setColor(java.lang.String)>"	9443gui.environment.Profile.setColor(Ljava/lang/String;)V:186:2:188:3	1805gui.environment.Profile.setColor(java.lang.String):-1:-1:-1:-1	gui.environment.Profile:setColor(java.lang.String)gui.environment.Profile.setColor(java.lang.String)	2373gui.environment.Profile.setColor(Ljava/lang/String;)V:187	2795gui.environment.Profile.setColor(java.lang.String):void:Profile.java:181:1:188:2	95
1393	2	"(60)<gui.action.CloseButton: gui.environment.Environment access$1(gui.action.CloseButton)>""(60)<gui.action.CloseButton: gui.environment.Environment access$1(gui.action.CloseButton)>"	x	x	gui.action.CloseButton:access$1(gui.action.CloseButton)gui.action.CloseButton.access$1(gui.action.CloseButton)	x	x	9
9040	1	x	x	x	gui.editor.EditBlockPane:getAutomaton()gui.editor.EditBlockPane.getAutomaton()	x	x	8
6696	5	"(54)<gui.editor.EditBlockPane: automata.State getBlock()>""(54)<gui.editor.EditBlockPane: automata.State getBlock()>"	9345gui.editor.EditBlockPane.getBlock()Lautomata/State;:53:2:55:3	1780gui.editor.EditBlockPane.getBlock():-1:-1:-1:-1	gui.editor.EditBlockPane:getBlock()gui.editor.EditBlockPane.getBlock()	x	2323gui.editor.EditBlockPane.getBlock():automata.State:EditBlockPane.java:53:1:55:2	79
6500	5	"(183)<gui.editor.EditorPane: automata.Automaton getAutomaton()>""(183)<gui.editor.EditorPane: automata.Automaton getAutomaton()>"	9343gui.editor.EditorPane.getAutomaton()Lautomata/Automaton;:182:2:184:3	1779gui.editor.EditorPane.getAutomaton():-1:-1:-1:-1	gui.editor.EditorPane:getAutomaton()gui.editor.EditorPane.getAutomaton()	x	2322gui.editor.EditorPane.getAutomaton():automata.Automaton:EditorPane.java:177:1:184:2	79
6663	2	"(1)<gui.action.ConvertAutomatonToGrammarAction$3: void <init>(gui.action.ConvertAutomatonToGrammarAction,java.lang.String,java.lang.String,gui.grammar.automata.ConvertController)>""(1)<gui.action.ConvertAutomatonToGrammarAction$3: void <init>(gui.action.ConvertAutomatonToGrammarAction,java.lang.String,java.lang.String,gui.grammar.automata.ConvertController)>"	x	x	gui.action.ConvertAutomatonToGrammarAction$3:<init>(gui.action.ConvertAutomatonToGrammarAction,java.lang.String,java.lang.String,gui.grammar.automata.ConvertController)gui.action.ConvertAutomatonToGrammarAction$3.<init>(gui.action.ConvertAutomatonToGrammarAction,java.lang.String,java.lang.String,gui.grammar.automata.ConvertController)	x	x	9
6697	5	"(158)<gui.action.ConvertAutomatonToGrammarAction$5: void actionPerformed(java.awt.event.ActionEvent)>""(158)<gui.action.ConvertAutomatonToGrammarAction$5: void actionPerformed(java.awt.event.ActionEvent)>"	9654gui.action.ConvertAutomatonToGrammarAction$5.actionPerformed(Ljava/awt/event/ActionEvent;)V:157:4:159:5	1860gui.action.ConvertAutomatonToGrammarAction$5.actionPerformed(java.awt.event.ActionEvent):157:16:159:4	(158)gui.action.ConvertAutomatonToGrammarAction$5:actionPerformed(java.awt.event.ActionEvent)gui.action.ConvertAutomatonToGrammarAction$5.actionPerformed(java.awt.event.ActionEvent)	x	2306gui.action.ConvertAutomatonToGrammarAction$24.actionPerformed(java.awt.event.ActionEvent):void:ConvertAutomatonToGrammarAction.java:157:3:159:4	79
6657	5	"(72)<gui.action.ConvertAutomatonToGrammarAction: void <init>(java.lang.String,gui.environment.AutomatonEnvironment)>""(72)<gui.action.ConvertAutomatonToGrammarAction: void <init>(java.lang.String,gui.environment.AutomatonEnvironment)>"	9570gui.action.ConvertAutomatonToGrammarAction.<init>(Ljava/lang/String;Lgui/environment/AutomatonEnvironment;)V:71:2:75:3	1834gui.action.ConvertAutomatonToGrammarAction.ConvertAutomatonToGrammarAction(java.lang.String,gui.environment.AutomatonEnvironment):71:9:75:2	(72)gui.action.ConvertAutomatonToGrammarAction:<init>(java.lang.String,gui.environment.AutomatonEnvironment)gui.action.ConvertAutomatonToGrammarAction.<init>(java.lang.String,gui.environment.AutomatonEnvironment)	x	2260gui.action.ConvertAutomatonToGrammarAction.<init>(java.lang.String;gui.environment.AutomatonEnvironment):void:ConvertAutomatonToGrammarAction.java:66:1:75:2	79
7624	4	x	9577gui.action.ConvertAutomatonToGrammarAction.checkAutomaton()Z:184:2:184:46	1836gui.action.ConvertAutomatonToGrammarAction.checkAutomaton():-1:-1:-1:-1	gui.action.ConvertAutomatonToGrammarAction:checkAutomaton()gui.action.ConvertAutomatonToGrammarAction.checkAutomaton()	x	2285gui.action.ConvertAutomatonToGrammarAction.checkAutomaton():boolean:ConvertAutomatonToGrammarAction.java:175:1:184:45	78
6596	5	"(209)<gui.action.ConvertAutomatonToGrammarAction: automata.Automaton getAutomaton()>""(209)<gui.action.ConvertAutomatonToGrammarAction: automata.Automaton getAutomaton()>"	9579gui.action.ConvertAutomatonToGrammarAction.getAutomaton()Lautomata/Automaton;:208:2:210:3	1837gui.action.ConvertAutomatonToGrammarAction.getAutomaton():-1:-1:-1:-1	gui.action.ConvertAutomatonToGrammarAction:getAutomaton()gui.action.ConvertAutomatonToGrammarAction.getAutomaton()	x	2227gui.action.ConvertAutomatonToGrammarAction.getAutomaton():automata.Automaton:ConvertAutomatonToGrammarAction.java:203:1:210:2	79
7625	4	x	9589gui.action.ConvertAutomatonToGrammarAction.initializeController(Lgui/grammar/automata/ConvertPane;Lgui/viewer/SelectionDrawer;Lautomata/Automaton;)Lgui/grammar/automata/ConvertController;:200:2:201:49	1840gui.action.ConvertAutomatonToGrammarAction.initializeController(gui.grammar.automata.ConvertPane,gui.viewer.SelectionDrawer,automata.Automaton):-1:-1:-1:-1	gui.action.ConvertAutomatonToGrammarAction:initializeController(gui.grammar.automata.ConvertPane,gui.viewer.SelectionDrawer,automata.Automaton)gui.action.ConvertAutomatonToGrammarAction.initializeController(gui.grammar.automata.ConvertPane,gui.viewer.SelectionDrawer,automata.Automaton)	x	2287gui.action.ConvertAutomatonToGrammarAction.initializeController(gui.grammar.automata.ConvertPane;gui.viewer.SelectionDrawer;automata.Automaton):gui.grammar.automata.ConvertController:ConvertAutomatonToGrammarAction.java:186:1:201:48	78
6662	5	"(71)<gui.grammar.automata.ConvertPane: gui.viewer.AutomatonPane getAutomatonPane()>""(71)<gui.grammar.automata.ConvertPane: gui.viewer.AutomatonPane getAutomatonPane()>"	9593gui.grammar.automata.ConvertPane.getAutomatonPane()Lgui/viewer/AutomatonPane;:70:2:72:3	1841gui.grammar.automata.ConvertPane.getAutomatonPane():-1:-1:-1:-1	gui.grammar.automata.ConvertPane:getAutomatonPane()gui.grammar.automata.ConvertPane.getAutomatonPane()	x	2289gui.grammar.automata.ConvertPane.getAutomatonPane():gui.viewer.AutomatonPane:ConvertPane.java:65:1:72:2	79
6661	5	"(126)<gui.action.ConvertAutomatonToGrammarAction: javax.swing.JToolBar initToolbar(gui.grammar.automata.ConvertController)>""(126)<gui.action.ConvertAutomatonToGrammarAction: javax.swing.JToolBar initToolbar(gui.grammar.automata.ConvertController)>"	9611gui.action.ConvertAutomatonToGrammarAction.initToolbar(Lgui/grammar/automata/ConvertController;)Ljavax/swing/JToolBar;:125:2:173:3	1849gui.action.ConvertAutomatonToGrammarAction.initToolbar(gui.grammar.automata.ConvertController):125:19:173:2	gui.action.ConvertAutomatonToGrammarAction:initToolbar(gui.grammar.automata.ConvertController)gui.action.ConvertAutomatonToGrammarAction.initToolbar(gui.grammar.automata.ConvertController)	x	2295gui.action.ConvertAutomatonToGrammarAction.initToolbar(gui.grammar.automata.ConvertController):javax.swing.JToolBar:ConvertAutomatonToGrammarAction.java:119:1:173:2	79
9041	1	x	x	x	gui.grammar.automata.ConvertPane:add(java.awt.Component,java.lang.Object)gui.grammar.automata.ConvertPane.add(java.awt.Component,java.lang.Object)	x	x	8
9042	1	x	x	x	gui.action.ConvertAutomatonToGrammarAction$4:<init>(gui.action.ConvertAutomatonToGrammarAction,java.lang.String,java.lang.String,gui.grammar.automata.ConvertController)gui.action.ConvertAutomatonToGrammarAction$4.<init>(gui.action.ConvertAutomatonToGrammarAction,java.lang.String,java.lang.String,gui.grammar.automata.ConvertController)	x	x	8
9044	1	x	x	x	gui.action.ConvertAutomatonToGrammarAction$6:<init>(gui.action.ConvertAutomatonToGrammarAction,java.lang.String,java.lang.String,gui.grammar.automata.ConvertController)gui.action.ConvertAutomatonToGrammarAction$6.<init>(gui.action.ConvertAutomatonToGrammarAction,java.lang.String,java.lang.String,gui.grammar.automata.ConvertController)	x	x	8
1401	5	"(61)<gui.action.CloseAction: void <init>(gui.environment.Environment)>""(61)<gui.action.CloseAction: void <init>(gui.environment.Environment)>"	9315gui.action.CloseAction.<init>(Lgui/environment/Environment;)V:60:2:71:3	1773gui.action.CloseAction.CloseAction(gui.environment.Environment):60:9:71:2	(61)gui.action.CloseAction:<init>(gui.environment.Environment)gui.action.CloseAction.<init>(gui.environment.Environment)	x	2316gui.action.CloseAction.<init>(gui.environment.Environment):void:CloseAction.java:54:1:71:2	79
9045	1	x	x	x	gui.action.CloseAction:putValue(java.lang.String,java.lang.Object)gui.action.CloseAction.putValue(java.lang.String,java.lang.Object)	x	x	8
6703	5	"(104)<gui.action.CloseAction: void checkEnabled()>""(104)<gui.action.CloseAction: void checkEnabled()>"	9335gui.action.CloseAction.checkEnabled()V:102:2:109:3	1776gui.action.CloseAction.checkEnabled():102:15:109:2	gui.action.CloseAction:checkEnabled()gui.action.CloseAction.checkEnabled()	x	2320gui.action.CloseAction.checkEnabled():void:CloseAction.java:97:1:109:2	79
6704	5	"(83)<gui.action.CloseAction: void actionPerformed(java.awt.event.ActionEvent)>""(83)<gui.action.CloseAction: void actionPerformed(java.awt.event.ActionEvent)>"	9337gui.action.CloseAction.actionPerformed(Ljava/awt/event/ActionEvent;)V:79:2:95:3	1778gui.action.CloseAction.actionPerformed(java.awt.event.ActionEvent):79:14:95:2	(80)gui.action.CloseAction:actionPerformed(java.awt.event.ActionEvent)gui.action.CloseAction.actionPerformed(java.awt.event.ActionEvent)	x	2321gui.action.CloseAction.actionPerformed(java.awt.event.ActionEvent):void:CloseAction.java:73:1:95:2	79
9046	1	x	x	x	gui.action.CloseAction:setEnabled(boolean)gui.action.CloseAction.setEnabled(boolean)	x	x	8
9047	1	x	x	x	gui.editor.EditorPane:setName(java.lang.String)gui.editor.EditorPane.setName(java.lang.String)	x	x	8
9048	1	x	x	x	gui.action.MultipleSimulateAction$6$1:<init>(gui.action.MultipleSimulateAction$6)gui.action.MultipleSimulateAction$6$1.<init>(gui.action.MultipleSimulateAction$6)	x	x	8
9049	1	x	x	x	gui.grammar.GrammarInputPane:setName(java.lang.String)gui.grammar.GrammarInputPane.setName(java.lang.String)	x	x	8
9050	1	x	x	x	gui.action.MultipleCYKSimulateAction$MultiplePane:add(java.awt.Component,java.lang.Object)gui.action.MultipleCYKSimulateAction$MultiplePane.add(java.awt.Component,java.lang.Object)	x	x	8
9051	1	x	x	x	gui.action.QuitAction:putValue(java.lang.String,java.lang.Object)gui.action.QuitAction.putValue(java.lang.String,java.lang.Object)	x	x	8
1407	6	"(62)<gui.Main: boolean getDontQuit()>""(62)<gui.Main: boolean getDontQuit()>"	11353gui.Main.getDontQuit()Z:61:2:63:3	2226gui.Main.getDontQuit():-1:-1:-1:-1	gui.Main:getDontQuit()gui.Main.getDontQuit()	2478gui.Main.getDontQuit()Z:62	2075gui.Main.getDontQuit():boolean:Main.java:61:1:63:2	95
1408	5	"(78)<gui.action.QuitAction: void actionPerformed(java.awt.event.ActionEvent)>""(78)<gui.action.QuitAction: void actionPerformed(java.awt.event.ActionEvent)>"	11358gui.action.QuitAction.actionPerformed(Ljava/awt/event/ActionEvent;)V:77:2:79:3	2228gui.action.QuitAction.actionPerformed(java.awt.event.ActionEvent):77:14:79:2	(78)gui.action.QuitAction:actionPerformed(java.awt.event.ActionEvent)gui.action.QuitAction.actionPerformed(java.awt.event.ActionEvent)	x	2363gui.action.QuitAction.actionPerformed(java.awt.event.ActionEvent):void:QuitAction.java:71:1:79:2	79
6674	5	"(107)<gui.grammar.parse.CYKParsePane: void <init>(gui.environment.GrammarEnvironment,grammar.Grammar,grammar.Grammar)>""(107)<gui.grammar.parse.CYKParsePane: void <init>(gui.environment.GrammarEnvironment,grammar.Grammar,grammar.Grammar)>"	9913gui.grammar.parse.CYKParsePane.<init>(Lgui/environment/GrammarEnvironment;Lgrammar/Grammar;Lgrammar/Grammar;)V:106:2:110:3	1767gui.grammar.parse.CYKParsePane.CYKParsePane(gui.environment.GrammarEnvironment,grammar.Grammar,grammar.Grammar):106:9:110:2	gui.grammar.parse.CYKParsePane:<init>(gui.environment.GrammarEnvironment,grammar.Grammar,grammar.Grammar)gui.grammar.parse.CYKParsePane.<init>(gui.environment.GrammarEnvironment,grammar.Grammar,grammar.Grammar)	x	2786gui.grammar.parse.CYKParsePane.<init>(gui.environment.GrammarEnvironment;grammar.Grammar;grammar.Grammar):void:CYKParsePane.java:100:1:110:2	79
6676	5	"(155)<gui.action.CYKParseAction: void hypothesizeUnit(gui.environment.GrammarEnvironment,grammar.Grammar)>""(155)<gui.action.CYKParseAction: void hypothesizeUnit(gui.environment.GrammarEnvironment,grammar.Grammar)>"	9921gui.action.CYKParseAction.hypothesizeUnit(Lgui/environment/GrammarEnvironment;Lgrammar/Grammar;)V:154:2:163:3	1769gui.action.CYKParseAction.hypothesizeUnit(gui.environment.GrammarEnvironment,grammar.Grammar):154:17:163:2	gui.action.CYKParseAction:hypothesizeUnit(gui.environment.GrammarEnvironment,grammar.Grammar)gui.action.CYKParseAction.hypothesizeUnit(gui.environment.GrammarEnvironment,grammar.Grammar)	x	2788gui.action.CYKParseAction.hypothesizeUnit(gui.environment.GrammarEnvironment;grammar.Grammar):void:CYKParseAction.java:149:1:163:2	79
6566	5	"(64)<gui.action.LayoutStorageAction: void <init>(java.lang.String,java.lang.String,automata.Automaton)>""(64)<gui.action.LayoutStorageAction: void <init>(java.lang.String,java.lang.String,automata.Automaton)>"	10303gui.action.LayoutStorageAction.<init>(Ljava/lang/String;Ljava/lang/String;Lautomata/Automaton;)V:63:2:77:3	2006gui.action.LayoutStorageAction.LayoutStorageAction(java.lang.String,java.lang.String,automata.Automaton):63:9:77:2	(64)gui.action.LayoutStorageAction:<init>(java.lang.String,java.lang.String,automata.Automaton)gui.action.LayoutStorageAction.<init>(java.lang.String,java.lang.String,automata.Automaton)	x	2818gui.action.LayoutStorageAction.<init>(java.lang.String;java.lang.String;automata.Automaton):void:LayoutStorageAction.java:56:1:77:2	79
6567	2	"(1)<gui.action.LayoutStorageAction$1: void <init>(gui.action.LayoutStorageAction,java.lang.String,javax.swing.Icon)>""(1)<gui.action.LayoutStorageAction$1: void <init>(gui.action.LayoutStorageAction,java.lang.String,javax.swing.Icon)>"	x	x	gui.action.LayoutStorageAction$1:<init>(gui.action.LayoutStorageAction,java.lang.String,javax.swing.Icon)gui.action.LayoutStorageAction$1.<init>(gui.action.LayoutStorageAction,java.lang.String,javax.swing.Icon)	x	x	9
9052	1	x	x	x	gui.action.AutomatonAction:setEnabled(boolean)gui.action.AutomatonAction.setEnabled(boolean)	x	x	8
6568	5	"(89)<gui.action.LayoutStorageAction: void actionPerformed(java.awt.event.ActionEvent)>""(89)<gui.action.LayoutStorageAction: void actionPerformed(java.awt.event.ActionEvent)>"	10322gui.action.LayoutStorageAction.actionPerformed(Ljava/awt/event/ActionEvent;)V:88:2:91:3	2009gui.action.LayoutStorageAction.actionPerformed(java.awt.event.ActionEvent):88:14:91:2	(89)gui.action.LayoutStorageAction:actionPerformed(java.awt.event.ActionEvent)gui.action.LayoutStorageAction.actionPerformed(java.awt.event.ActionEvent)	x	2822gui.action.LayoutStorageAction.actionPerformed(java.awt.event.ActionEvent):void:LayoutStorageAction.java:88:1:91:2	79
1412	2	"(534)<gui.action.MultipleCYKSimulateAction: int access$2(gui.action.MultipleCYKSimulateAction,javax.swing.JTable)>""(534)<gui.action.MultipleCYKSimulateAction: int access$2(gui.action.MultipleCYKSimulateAction,javax.swing.JTable)>"	x	x	gui.action.MultipleCYKSimulateAction:access$2(gui.action.MultipleCYKSimulateAction,javax.swing.JTable)gui.action.MultipleCYKSimulateAction.access$2(gui.action.MultipleCYKSimulateAction,javax.swing.JTable)	x	x	9
1268	5	"(86)<gui.action.SimulateAction: void <init>(grammar.Grammar,gui.environment.Environment)>""(86)<gui.action.SimulateAction: void <init>(grammar.Grammar,gui.environment.Environment)>"	11110gui.action.SimulateAction.<init>(Lgrammar/Grammar;Lgui/environment/Environment;)V:85:2:93:3	2174gui.action.SimulateAction.SimulateAction(grammar.Grammar,gui.environment.Environment):85:9:93:2	gui.action.SimulateAction:<init>(grammar.Grammar,gui.environment.Environment)gui.action.SimulateAction.<init>(grammar.Grammar,gui.environment.Environment)	x	2449gui.action.SimulateAction.<init>(grammar.Grammar;gui.environment.Environment):void:SimulateAction.java:85:1:93:2	79
9053	1	x	x	x	gui.action.NoInteractionSimulateAction:putValue(java.lang.String,java.lang.Object)gui.action.NoInteractionSimulateAction.putValue(java.lang.String,java.lang.Object)	x	x	8
6710	5	"(58)<gui.action.ConvertCFGLR: void <init>(gui.environment.GrammarEnvironment)>""(58)<gui.action.ConvertCFGLR: void <init>(gui.environment.GrammarEnvironment)>"	9724gui.action.ConvertCFGLR.<init>(Lgui/environment/GrammarEnvironment;)V:57:2:60:3	1874gui.action.ConvertCFGLR.ConvertCFGLR(gui.environment.GrammarEnvironment):57:9:60:2	(58)gui.action.ConvertCFGLR:<init>(gui.environment.GrammarEnvironment)gui.action.ConvertCFGLR.<init>(gui.environment.GrammarEnvironment)	x	2666gui.action.ConvertCFGLR.<init>(gui.environment.GrammarEnvironment):void:ConvertCFGLR.java:51:1:60:2	79
6702	5	"(58)<gui.action.DFAEqualityAction: void <init>(automata.fsa.FiniteStateAutomaton,gui.environment.Environment)>""(58)<gui.action.DFAEqualityAction: void <init>(automata.fsa.FiniteStateAutomaton,gui.environment.Environment)>"	9945gui.action.DFAEqualityAction.<init>(Lautomata/fsa/FiniteStateAutomaton;Lgui/environment/Environment;)V:56:2:64:3	1905gui.action.DFAEqualityAction.DFAEqualityAction(automata.fsa.FiniteStateAutomaton,gui.environment.Environment):56:9:64:2	(58)gui.action.DFAEqualityAction:<init>(automata.fsa.FiniteStateAutomaton,gui.environment.Environment)gui.action.DFAEqualityAction.<init>(automata.fsa.FiniteStateAutomaton,gui.environment.Environment)	x	2210gui.action.DFAEqualityAction.<init>(automata.fsa.FiniteStateAutomaton;gui.environment.Environment):void:DFAEqualityAction.java:48:1:64:2	79
9054	1	x	x	x	gui.action.DFAEqualityAction:isApplicable(java.lang.Object)gui.action.DFAEqualityAction.isApplicable(java.lang.Object)	x	x	8
1419	5	"(158)<gui.action.MultipleCYKSimulateAction$2: void actionPerformed(java.awt.event.ActionEvent)>""(158)<gui.action.MultipleCYKSimulateAction$2: void actionPerformed(java.awt.event.ActionEvent)>"	10539gui.action.MultipleCYKSimulateAction$2.actionPerformed(Ljava/awt/event/ActionEvent;)V:155:4:173:5	2029gui.action.MultipleCYKSimulateAction$2.actionPerformed(java.awt.event.ActionEvent):155:16:173:4	(158)gui.action.MultipleCYKSimulateAction$2:actionPerformed(java.awt.event.ActionEvent)gui.action.MultipleCYKSimulateAction$2.actionPerformed(java.awt.event.ActionEvent)	x	2385gui.action.MultipleCYKSimulateAction$28.actionPerformed(java.awt.event.ActionEvent):void:MultipleCYKSimulateAction.java:155:3:173:4	79
9055	1	x	x	x	gui.action.MultipleCYKSimulateAction:getObject()gui.action.MultipleCYKSimulateAction.getObject()	x	x	8
1420	2	"(82)<gui.action.MultipleCYKSimulateAction: grammar.Grammar access$0(gui.action.MultipleCYKSimulateAction)>""(82)<gui.action.MultipleCYKSimulateAction: grammar.Grammar access$0(gui.action.MultipleCYKSimulateAction)>"	x	x	gui.action.MultipleCYKSimulateAction:access$0(gui.action.MultipleCYKSimulateAction)gui.action.MultipleCYKSimulateAction.access$0(gui.action.MultipleCYKSimulateAction)	x	x	9
1421	2	"(84)<gui.action.MultipleCYKSimulateAction: grammar.Grammar access$1(gui.action.MultipleCYKSimulateAction)>""(84)<gui.action.MultipleCYKSimulateAction: grammar.Grammar access$1(gui.action.MultipleCYKSimulateAction)>"	x	x	gui.action.MultipleCYKSimulateAction:access$1(gui.action.MultipleCYKSimulateAction)gui.action.MultipleCYKSimulateAction.access$1(gui.action.MultipleCYKSimulateAction)	x	x	9
6689	5	"(119)<gui.grammar.parse.CYKParsePane: void <init>(gui.environment.GrammarEnvironment,grammar.Grammar,grammar.Grammar,gui.sim.multiple.InputTableModel)>""(119)<gui.grammar.parse.CYKParsePane: void <init>(gui.environment.GrammarEnvironment,grammar.Grammar,grammar.Grammar,gui.sim.multiple.InputTableModel)>"	10541gui.grammar.parse.CYKParsePane.<init>(Lgui/environment/GrammarEnvironment;Lgrammar/Grammar;Lgrammar/Grammar;Lgui/sim/multiple/InputTableModel;)V:118:2:123:3	2030gui.grammar.parse.CYKParsePane.CYKParsePane(gui.environment.GrammarEnvironment,grammar.Grammar,grammar.Grammar,gui.sim.multiple.InputTableModel):118:9:123:2	gui.grammar.parse.CYKParsePane:<init>(gui.environment.GrammarEnvironment,grammar.Grammar,grammar.Grammar,gui.sim.multiple.InputTableModel)gui.grammar.parse.CYKParsePane.<init>(gui.environment.GrammarEnvironment,grammar.Grammar,grammar.Grammar,gui.sim.multiple.InputTableModel)	x	2387gui.grammar.parse.CYKParsePane.<init>(gui.environment.GrammarEnvironment;grammar.Grammar;grammar.Grammar;gui.sim.multiple.InputTableModel):void:CYKParsePane.java:112:1:123:2	79
6748	5	"(197)<gui.grammar.parse.CYKParsePane: void parseMultiple()>""(197)<gui.grammar.parse.CYKParsePane: void parseMultiple()>"	10543gui.grammar.parse.CYKParsePane.parseMultiple()V:196:2:209:3	2031gui.grammar.parse.CYKParsePane.parseMultiple():196:14:209:2	gui.grammar.parse.CYKParsePane:parseMultiple()gui.grammar.parse.CYKParsePane.parseMultiple()	x	2388gui.grammar.parse.CYKParsePane.parseMultiple():void:CYKParsePane.java:193:1:209:2	79
9056	1	x	x	x	gui.action.NewAction$NewDialog:setVisible(boolean)gui.action.NewAction$NewDialog.setVisible(boolean)	x	x	8
6705	5	"(73)<gui.action.TuringTestAction: void <init>()>""(73)<gui.action.TuringTestAction: void <init>()>"	11778gui.action.TuringTestAction.<init>()V:71:5:74:6	2297gui.action.TuringTestAction.TuringTestAction():71:12:74:5	(73)gui.action.TuringTestAction:<init>()gui.action.TuringTestAction.<init>()	x	2239gui.action.TuringTestAction.<init>():void:TuringTestAction.java:68:1:74:5	79
1282	5	"(62)<gui.action.MultipleOutputSimulateAction: void <init>(automata.Automaton,gui.environment.Environment)>""(62)<gui.action.MultipleOutputSimulateAction: void <init>(automata.Automaton,gui.environment.Environment)>"	10661gui.action.MultipleOutputSimulateAction.<init>(Lautomata/Automaton;Lgui/environment/Environment;)V:60:2:66:3	2060gui.action.MultipleOutputSimulateAction.MultipleOutputSimulateAction(automata.Automaton,gui.environment.Environment):60:9:66:2	gui.action.MultipleOutputSimulateAction:<init>(automata.Automaton,gui.environment.Environment)gui.action.MultipleOutputSimulateAction.<init>(automata.Automaton,gui.environment.Environment)	x	2242gui.action.MultipleOutputSimulateAction.<init>(automata.Automaton;gui.environment.Environment):void:MultipleOutputSimulateAction.java:52:1:66:2	79
9057	1	x	x	x	gui.action.MultipleOutputSimulateAction:performAction(java.awt.Component)gui.action.MultipleOutputSimulateAction.performAction(java.awt.Component)	x	x	8
1427	5	"(71)<gui.action.GrammarTransformAction: void actionPerformed(java.awt.event.ActionEvent)>""(71)<gui.action.GrammarTransformAction: void actionPerformed(java.awt.event.ActionEvent)>"	10138gui.action.GrammarTransformAction.actionPerformed(Ljava/awt/event/ActionEvent;)V:70:2:75:3	1960gui.action.GrammarTransformAction.actionPerformed(java.awt.event.ActionEvent):70:14:75:2	(71)gui.action.GrammarTransformAction:actionPerformed(java.awt.event.ActionEvent)gui.action.GrammarTransformAction.actionPerformed(java.awt.event.ActionEvent)	x	2656gui.action.GrammarTransformAction.actionPerformed(java.awt.event.ActionEvent):void:GrammarTransformAction.java:67:1:75:2	79
1429	5	"(98)<gui.action.GrammarTransformAction: void hypothesizeUnit(gui.environment.GrammarEnvironment,grammar.Grammar)>""(98)<gui.action.GrammarTransformAction: void hypothesizeUnit(gui.environment.GrammarEnvironment,grammar.Grammar)>"	10149gui.action.GrammarTransformAction.hypothesizeUnit(Lgui/environment/GrammarEnvironment;Lgrammar/Grammar;)V:97:2:107:3	1963gui.action.GrammarTransformAction.hypothesizeUnit(gui.environment.GrammarEnvironment,grammar.Grammar):97:21:107:2	gui.action.GrammarTransformAction:hypothesizeUnit(gui.environment.GrammarEnvironment,grammar.Grammar)gui.action.GrammarTransformAction.hypothesizeUnit(gui.environment.GrammarEnvironment,grammar.Grammar)	x	2659gui.action.GrammarTransformAction.hypothesizeUnit(gui.environment.GrammarEnvironment;grammar.Grammar):void:GrammarTransformAction.java:97:1:107:2	79
9058	1	x	x	x	gui.action.NewAction:putValue(java.lang.String,java.lang.Object)gui.action.NewAction.putValue(java.lang.String,java.lang.Object)	x	x	8
9059	1	x	x	x	gui.action.NewAction$NewDialog:dispose()gui.action.NewAction$NewDialog.dispose()	x	x	8
9060	1	x	x	x	gui.action.NewAction$NewDialog:toFront()gui.action.NewAction$NewDialog.toFront()	x	x	8
9061	1	x	x	x	gui.action.ColorChooserAction:putValue(java.lang.String,java.lang.Object)gui.action.ColorChooserAction.putValue(java.lang.String,java.lang.Object)	x	x	8
9062	1	x	x	x	gui.action.ColorChooserAction$2:<init>(gui.action.ColorChooserAction,gui.environment.Profile)gui.action.ColorChooserAction$2.<init>(gui.action.ColorChooserAction,gui.environment.Profile)	x	x	8
9064	1	x	x	x	gui.action.ColorChooserAction$4:<init>(gui.action.ColorChooserAction,gui.environment.Profile)gui.action.ColorChooserAction$4.<init>(gui.action.ColorChooserAction,gui.environment.Profile)	x	x	8
9065	1	x	x	x	gui.action.ColorChooserAction$5:<init>(gui.action.ColorChooserAction,gui.environment.Profile)gui.action.ColorChooserAction$5.<init>(gui.action.ColorChooserAction,gui.environment.Profile)	x	x	8
9066	1	x	x	x	gui.action.ColorChooserAction$6:<init>(gui.action.ColorChooserAction,gui.environment.Profile)gui.action.ColorChooserAction$6.<init>(gui.action.ColorChooserAction,gui.environment.Profile)	x	x	8
